Order_ID,Customer_ID,Order_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Payment_Type,Delivery_Days,Customer_City
103090,C679,24-12-2023,Sports,Football,1,16622,16622,Debit Card,6,Indore
103091,C706,10-11-2023,Home,Table,5,19278,96390,COD,2,Bangalore
103092,C169,04-07-2023,Clothing,Shirt,4,4262,17048,UPI,3,Pune
103093,C433,03-04-2023,Sports,Football,1,18094,18094,Credit Card,3,Pune
103094,C647,20-07-2023,Home,Mixer,1,12615,12615,COD,2,Chennai
103095,C667,16-12-2023,Home,Mixer,4,14126,56504,Debit Card,7,Bhopal
103096,C229,13-04-2023,Home,Cookware,1,2824,2824,UPI,3,Mumbai
103097,C146,16-07-2023,Home,Cookware,3,18387,55161,Debit Card,2,Chennai
103098,C113,28-10-2023,Beauty,Perfume,4,16477,65908,COD,6,Delhi
103099,C250,04-08-2023,Sports,Shoes,2,936,1872,Debit Card,7,Bangalore
103100,C767,24-12-2023,Electronics,Mouse,5,18934,94670,Debit Card,7,Indore
103101,C131,25-06-2023,Beauty,Face Wash,1,17855,17855,Credit Card,3,Hyderabad
103102,C725,28-01-2023,Beauty,Cream,1,17209,17209,COD,2,Chennai
103103,C998,16-08-2023,Electronics,Headphones,3,18659,55977,Credit Card,4,Hyderabad
103104,C662,28-06-2023,Beauty,Cream,3,14035,42105,UPI,2,Chennai
103105,C811,31-08-2023,Sports,Football,2,19080,38160,Credit Card,4,Delhi
103106,C827,01-08-2023,Electronics,Laptop,5,6298,31490,Debit Card,2,Bhopal
103107,C520,25-10-2023,Home,Mixer,2,7350,14700,UPI,7,Bangalore
103108,C438,11-09-2023,Clothing,Jeans,2,8139,16278,Credit Card,5,Mumbai
103109,C832,22-04-2023,Electronics,Laptop,3,5340,16020,Credit Card,4,Indore
103110,C663,07-09-2023,Beauty,Cream,2,10858,21716,UPI,2,Delhi
103111,C849,03-02-2023,Sports,Football,1,451,451,UPI,6,Hyderabad
103112,C222,24-09-2023,Sports,Cricket Bat,1,2574,2574,COD,5,Delhi
103113,C506,23-05-2023,Home,Table,2,11140,22280,UPI,7,Delhi
103114,C723,23-01-2023,Sports,Gloves,3,11960,35880,Debit Card,4,Indore
103115,C991,21-03-2023,Sports,Cricket Bat,2,15126,30252,Credit Card,7,Pune
103116,C961,28-10-2023,Home,Chair,4,8311,33244,Debit Card,7,Delhi
103117,C805,09-01-2023,Electronics,Mouse,1,5837,5837,UPI,7,Indore
103118,C264,24-12-2023,Beauty,Perfume,3,9690,29070,UPI,6,Delhi
103119,C602,19-01-2023,Clothing,Shirt,3,16380,49140,Debit Card,6,Chennai
103120,C503,23-07-2023,Beauty,Perfume,4,5874,23496,Credit Card,6,Chennai
103121,C968,15-08-2023,Sports,Cricket Bat,2,11443,22886,Credit Card,7,Mumbai
103122,C820,31-03-2023,Home,Cookware,4,13415,53660,Debit Card,7,Hyderabad
103123,C171,09-06-2023,Beauty,Perfume,1,889,889,Credit Card,6,Indore
103124,C218,15-05-2023,Beauty,Face Wash,1,19704,19704,Debit Card,7,Mumbai
103125,C687,23-05-2023,Beauty,Face Wash,5,1710,8550,Debit Card,4,Pune
103126,C193,14-12-2023,Sports,Shoes,3,19523,58569,UPI,3,Bhopal
103127,C665,05-12-2023,Clothing,Jacket,3,12221,36663,Credit Card,6,Delhi
103128,C491,02-08-2023,Home,Table,3,15284,45852,Debit Card,7,Bangalore
103129,C763,17-10-2023,Electronics,Laptop,2,9882,19764,Credit Card,7,Mumbai
103130,C393,30-01-2023,Electronics,Headphones,2,18344,36688,Credit Card,2,Delhi
103131,C639,10-03-2023,Beauty,Shampoo,1,15905,15905,UPI,2,Indore
103132,C686,17-09-2023,Beauty,Face Wash,2,17234,34468,UPI,6,Chennai
103133,C913,03-12-2023,Clothing,Jacket,3,17067,51201,Debit Card,7,Indore
103134,C108,14-11-2023,Home,Chair,1,2519,2519,Credit Card,5,Mumbai
103135,C125,09-07-2023,Electronics,Headphones,1,18270,18270,Debit Card,2,Bhopal
103136,C857,09-06-2023,Beauty,Face Wash,3,18739,56217,Credit Card,5,Hyderabad
103137,C939,24-02-2023,Clothing,Jacket,1,12280,12280,UPI,6,Pune
103138,C617,13-05-2023,Clothing,T-Shirt,5,500,2500,UPI,2,Bhopal
103139,C682,12-02-2023,Electronics,Headphones,5,19893,99465,Credit Card,2,Mumbai
103140,C224,08-02-2023,Sports,Cricket Bat,4,4279,17116,COD,6,Mumbai
103141,C391,18-01-2023,Beauty,Face Wash,1,9349,9349,UPI,4,Delhi
103142,C449,30-05-2023,Electronics,Headphones,5,2825,14125,Credit Card,6,Delhi
103143,C819,14-01-2023,Electronics,Phone,5,9478,47390,Debit Card,6,Chennai
103144,C990,12-07-2023,Electronics,Mouse,2,18414,36828,Credit Card,7,Delhi
103145,C917,02-04-2023,Clothing,Jacket,3,1192,3576,COD,3,Bangalore
103146,C388,17-05-2023,Sports,Shoes,1,14592,14592,UPI,7,Bangalore
103147,C158,04-05-2023,Home,Mixer,2,16974,33948,COD,3,Indore
103148,C888,13-06-2023,Clothing,Shirt,1,2535,2535,Debit Card,6,Mumbai
103149,C636,25-09-2023,Beauty,Perfume,4,8833,35332,Credit Card,2,Delhi
103150,C822,04-10-2023,Sports,Gloves,2,11801,23602,COD,4,Bangalore
103151,C760,16-03-2023,Sports,Gloves,1,10245,10245,Debit Card,4,Mumbai
103152,C581,27-03-2023,Sports,Cricket Bat,4,10296,41184,Debit Card,5,Mumbai
103153,C890,21-09-2023,Home,Mixer,2,14357,28714,Debit Card,5,Hyderabad
103154,C457,24-09-2023,Clothing,Shirt,4,906,3624,UPI,2,Chennai
103155,C374,25-09-2023,Clothing,T-Shirt,5,15280,76400,COD,6,Bangalore
103156,C230,06-03-2023,Home,Mixer,5,2420,12100,Credit Card,5,Bangalore
103157,C232,29-10-2023,Home,Cookware,2,7281,14562,COD,5,Chennai
103158,C265,28-07-2023,Electronics,Mouse,2,1427,2854,UPI,3,Chennai
103159,C350,23-10-2023,Electronics,Phone,1,2358,2358,COD,2,Delhi
103160,C641,02-06-2023,Clothing,Jacket,5,4811,24055,Credit Card,5,Pune
103161,C114,10-08-2023,Home,Table,2,8347,16694,Credit Card,4,Delhi
103162,C899,24-01-2023,Home,Mixer,2,7585,15170,COD,7,Chennai
103163,C921,02-08-2023,Clothing,T-Shirt,1,7486,7486,COD,6,Bangalore
103164,C945,06-01-2023,Home,Mixer,2,1725,3450,Debit Card,6,Hyderabad
103165,C709,08-02-2023,Clothing,Shirt,3,13627,40881,Credit Card,5,Delhi
103166,C729,15-07-2023,Home,Cookware,4,5902,23608,Debit Card,7,Chennai
103167,C144,21-09-2023,Sports,Shoes,5,15890,79450,Debit Card,7,Indore
103168,C566,08-01-2023,Clothing,T-Shirt,5,2197,10985,UPI,7,Pune
103169,C335,31-03-2023,Sports,Shoes,2,14504,29008,Credit Card,6,Delhi
103170,C478,18-12-2023,Clothing,T-Shirt,1,1954,1954,UPI,3,Delhi
103171,C762,09-05-2023,Sports,Shoes,2,8679,17358,UPI,2,Chennai
103172,C599,15-12-2023,Clothing,T-Shirt,4,17139,68556,Credit Card,6,Delhi
103173,C799,08-04-2023,Electronics,Phone,5,2453,12265,Credit Card,4,Bhopal
103174,C527,09-07-2023,Home,Cookware,3,409,1227,UPI,5,Pune
103175,C867,12-03-2023,Home,Mixer,1,3001,3001,Debit Card,6,Hyderabad
103176,C664,17-11-2023,Electronics,Mouse,2,3793,7586,Credit Card,5,Bangalore
103177,C711,20-03-2023,Clothing,T-Shirt,3,19427,58281,Credit Card,2,Hyderabad
103178,C793,24-01-2023,Clothing,Shirt,5,13959,69795,Credit Card,7,Mumbai
103179,C892,26-10-2023,Home,Mixer,5,6993,34965,UPI,2,Delhi
103180,C841,10-09-2023,Home,Cookware,3,3316,9948,Debit Card,7,Indore
103181,C954,11-04-2023,Beauty,Shampoo,1,13176,13176,COD,3,Delhi
103182,C683,26-11-2023,Beauty,Face Wash,1,17336,17336,UPI,3,Pune
103183,C753,11-06-2023,Beauty,Cream,5,8506,42530,Credit Card,5,Mumbai
103184,C757,02-11-2023,Electronics,Mouse,4,4010,16040,COD,2,Bhopal
103185,C366,02-05-2023,Clothing,T-Shirt,5,5830,29150,Credit Card,5,Hyderabad
103186,C512,13-09-2023,Clothing,Jacket,4,12406,49624,Debit Card,5,Chennai
103187,C468,28-11-2023,Clothing,Jacket,1,15981,15981,Credit Card,6,Hyderabad
103188,C305,17-10-2023,Sports,Shoes,4,2878,11512,Debit Card,2,Delhi
103189,C233,08-11-2023,Beauty,Shampoo,4,14884,59536,Credit Card,4,Hyderabad
103190,C167,10-02-2023,Beauty,Shampoo,1,11498,11498,Debit Card,3,Indore
103191,C901,04-07-2023,Home,Table,3,16734,50202,Credit Card,5,Indore
103192,C490,26-04-2023,Clothing,T-Shirt,4,19066,76264,UPI,3,Hyderabad
103193,C827,19-05-2023,Clothing,Jacket,2,3805,7610,UPI,4,Hyderabad
103194,C441,26-02-2023,Clothing,Jeans,2,10897,21794,UPI,7,Hyderabad
103195,C427,31-05-2023,Beauty,Face Wash,5,13002,65010,COD,3,Delhi
103196,C374,19-06-2023,Home,Cookware,3,7467,22401,Debit Card,6,Bangalore
103197,C147,19-06-2023,Beauty,Cream,4,14344,57376,COD,5,Indore
103198,C663,30-10-2023,Sports,Football,1,955,955,Debit Card,6,Bhopal
103199,C939,19-02-2023,Beauty,Perfume,5,6900,34500,Credit Card,3,Mumbai
103200,C970,01-12-2023,Sports,Cricket Bat,1,12829,12829,Credit Card,2,Delhi
103201,C806,27-02-2023,Home,Mixer,1,4217,4217,Credit Card,6,Hyderabad
103202,C723,01-11-2023,Home,Mixer,4,6521,26084,Debit Card,4,Hyderabad
103203,C711,11-06-2023,Clothing,Jacket,1,8163,8163,Debit Card,2,Pune
103204,C343,20-09-2023,Beauty,Shampoo,1,5746,5746,UPI,5,Mumbai
103205,C262,04-02-2023,Home,Table,1,14273,14273,Debit Card,7,Hyderabad
103206,C551,20-01-2023,Clothing,T-Shirt,5,7239,36195,COD,3,Pune
103207,C331,24-03-2023,Sports,Shoes,3,6293,18879,UPI,4,Bangalore
103208,C733,11-06-2023,Home,Cookware,4,12558,50232,COD,6,Pune
103209,C388,15-01-2023,Electronics,Phone,4,3671,14684,COD,2,Delhi
103210,C544,20-04-2023,Sports,Cricket Bat,2,11455,22910,COD,7,Hyderabad
103211,C527,20-10-2023,Sports,Football,5,1987,9935,Credit Card,2,Bangalore
103212,C528,13-03-2023,Home,Chair,1,9043,9043,Debit Card,7,Hyderabad
103213,C903,22-09-2023,Beauty,Cream,3,18491,55473,Debit Card,3,Mumbai
103214,C141,14-09-2023,Beauty,Perfume,3,19870,59610,COD,5,Pune
103215,C379,15-07-2023,Beauty,Cream,5,16540,82700,Credit Card,4,Bhopal
103216,C463,14-05-2023,Beauty,Shampoo,2,3498,6996,Debit Card,5,Bangalore
103217,C416,02-06-2023,Home,Chair,2,16672,33344,COD,3,Delhi
103218,C514,02-12-2023,Sports,Football,4,16898,67592,Credit Card,4,Indore
103219,C474,02-04-2023,Beauty,Face Wash,2,862,1724,COD,2,Pune
103220,C426,13-05-2023,Beauty,Perfume,5,10672,53360,UPI,7,Bangalore
103221,C686,18-04-2023,Home,Mixer,3,6274,18822,COD,2,Mumbai
103222,C672,15-02-2023,Clothing,Jeans,4,11098,44392,UPI,3,Bangalore
103223,C675,04-09-2023,Beauty,Face Wash,4,16200,64800,UPI,5,Delhi
103224,C897,12-07-2023,Beauty,Shampoo,2,1600,3200,UPI,7,Indore
103225,C877,23-04-2023,Sports,Football,2,6720,13440,Credit Card,2,Delhi
103226,C866,10-01-2023,Clothing,Shirt,5,3514,17570,Debit Card,7,Delhi
103227,C815,12-10-2023,Home,Table,1,14662,14662,Debit Card,5,Bhopal
103228,C506,19-05-2023,Beauty,Perfume,3,5814,17442,COD,3,Bhopal
103229,C132,08-09-2023,Home,Mixer,1,11140,11140,Debit Card,2,Hyderabad
103230,C186,24-09-2023,Home,Mixer,5,6849,34245,Credit Card,2,Chennai
103231,C584,03-12-2023,Electronics,Headphones,4,1927,7708,Debit Card,5,Mumbai
103232,C393,24-02-2023,Home,Cookware,1,13364,13364,Debit Card,4,Bhopal
103233,C978,07-08-2023,Electronics,Laptop,1,15216,15216,UPI,4,Delhi
103234,C130,11-05-2023,Electronics,Phone,4,6873,27492,UPI,7,Indore
103235,C689,24-06-2023,Beauty,Cream,4,14899,59596,Credit Card,5,Bangalore
103236,C772,02-08-2023,Beauty,Shampoo,2,14158,28316,UPI,2,Mumbai
103237,C797,18-11-2023,Sports,Cricket Bat,5,17101,85505,Credit Card,4,Delhi
103238,C446,11-08-2023,Electronics,Laptop,4,1501,6004,Debit Card,2,Bhopal
103239,C818,18-07-2023,Home,Chair,1,6076,6076,Debit Card,3,Bangalore
103240,C609,12-06-2023,Beauty,Perfume,5,16665,83325,UPI,6,Delhi
103241,C877,18-05-2023,Electronics,Headphones,3,9410,28230,Credit Card,4,Delhi
103242,C721,13-05-2023,Beauty,Shampoo,2,15174,30348,COD,2,Bangalore
103243,C740,16-03-2023,Beauty,Shampoo,2,14198,28396,Debit Card,7,Chennai
103244,C447,22-10-2023,Home,Chair,4,2422,9688,COD,7,Hyderabad
103245,C254,06-03-2023,Sports,Cricket Bat,3,4990,14970,UPI,7,Pune
103246,C766,02-08-2023,Clothing,Jacket,2,1806,3612,COD,2,Bangalore
103247,C681,29-12-2023,Electronics,Phone,5,14633,73165,COD,6,Chennai
103248,C944,13-10-2023,Electronics,Headphones,2,13308,26616,Credit Card,3,Bhopal
103249,C773,30-07-2023,Electronics,Headphones,1,8614,8614,UPI,2,Delhi
103250,C679,04-05-2023,Electronics,Headphones,1,11506,11506,Debit Card,6,Bhopal
103251,C523,02-03-2023,Clothing,Jacket,2,1862,3724,UPI,3,Pune
103252,C131,22-10-2023,Sports,Gloves,2,15992,31984,UPI,6,Bangalore
103253,C682,16-10-2023,Beauty,Shampoo,1,11841,11841,Debit Card,7,Chennai
103254,C743,02-12-2023,Beauty,Shampoo,4,4439,17756,Credit Card,7,Indore
103255,C684,06-10-2023,Electronics,Mouse,2,8094,16188,UPI,6,Mumbai
103256,C611,22-04-2023,Beauty,Cream,2,5397,10794,Debit Card,2,Bangalore
103257,C322,16-03-2023,Sports,Shoes,1,1604,1604,UPI,6,Indore
103258,C811,19-10-2023,Electronics,Mouse,1,17347,17347,Credit Card,4,Delhi
103259,C539,07-07-2023,Clothing,T-Shirt,3,6435,19305,Credit Card,4,Chennai
103260,C508,21-12-2023,Sports,Shoes,2,19278,38556,UPI,2,Delhi
103261,C966,21-12-2023,Home,Chair,3,14042,42126,Debit Card,5,Delhi
103262,C655,21-05-2023,Clothing,Jacket,5,8502,42510,Credit Card,7,Mumbai
103263,C541,19-12-2023,Beauty,Cream,4,15416,61664,Debit Card,3,Indore
103264,C257,11-02-2023,Beauty,Shampoo,4,7197,28788,COD,6,Indore
103265,C158,18-01-2023,Home,Cookware,5,10884,54420,Debit Card,3,Mumbai
103266,C773,08-02-2023,Clothing,Jacket,1,16274,16274,Credit Card,2,Bhopal
103267,C717,13-08-2023,Electronics,Phone,3,1167,3501,Credit Card,7,Bangalore
103268,C383,28-02-2023,Clothing,Jeans,5,17967,89835,UPI,4,Mumbai
103269,C643,17-05-2023,Beauty,Perfume,2,5465,10930,UPI,5,Bangalore
103270,C686,04-09-2023,Home,Table,2,2257,4514,Debit Card,2,Bangalore
103271,C798,15-11-2023,Electronics,Phone,2,1354,2708,Debit Card,5,Delhi
103272,C176,05-08-2023,Beauty,Shampoo,3,331,993,Credit Card,7,Bhopal
103273,C734,01-03-2023,Home,Cookware,1,13830,13830,COD,5,Mumbai
103274,C726,10-07-2023,Beauty,Perfume,4,5945,23780,UPI,6,Mumbai
103275,C332,15-01-2023,Beauty,Shampoo,2,5185,10370,Credit Card,3,Bhopal
103276,C101,30-11-2023,Sports,Gloves,5,10686,53430,COD,5,Pune
103277,C979,27-04-2023,Home,Mixer,2,12989,25978,Debit Card,3,Mumbai
103278,C445,06-01-2023,Home,Chair,5,7036,35180,Debit Card,6,Indore
103279,C770,28-05-2023,Electronics,Mouse,3,11487,34461,Credit Card,5,Bhopal
103280,C472,01-01-2024,Home,Cookware,2,7797,15594,UPI,4,Indore
103281,C303,20-01-2023,Beauty,Cream,1,2207,2207,Credit Card,3,Bangalore
103282,C301,21-02-2023,Electronics,Phone,3,12241,36723,COD,2,Delhi
103283,C519,06-12-2023,Sports,Football,3,12949,38847,Credit Card,5,Bhopal
103284,C600,05-11-2023,Sports,Football,3,9279,27837,Debit Card,7,Delhi
103285,C355,17-05-2023,Clothing,Jeans,5,18358,91790,UPI,4,Indore
103286,C131,01-02-2023,Clothing,Jeans,1,3635,3635,UPI,5,Mumbai
103287,C995,20-01-2023,Electronics,Mouse,4,17184,68736,Debit Card,4,Delhi
103288,C977,19-12-2023,Sports,Shoes,4,4604,18416,COD,4,Mumbai
103289,C166,12-01-2023,Sports,Gloves,4,1290,5160,UPI,6,Bhopal
103290,C541,29-06-2023,Electronics,Headphones,1,14145,14145,COD,7,Bhopal
103291,C955,15-03-2023,Beauty,Shampoo,2,9055,18110,UPI,7,Hyderabad
103292,C306,14-10-2023,Clothing,Jeans,5,3997,19985,UPI,4,Chennai
103293,C484,03-08-2023,Sports,Shoes,1,3257,3257,COD,3,Bhopal
103294,C807,20-03-2023,Beauty,Perfume,2,432,864,Credit Card,6,Delhi
103295,C294,21-08-2023,Clothing,T-Shirt,5,8268,41340,UPI,3,Chennai
103296,C657,04-02-2023,Home,Table,3,19156,57468,Credit Card,5,Delhi
103297,C188,14-02-2023,Sports,Shoes,5,17648,88240,UPI,6,Delhi
103298,C736,02-10-2023,Clothing,Jacket,5,8425,42125,Credit Card,7,Indore
103299,C533,09-11-2023,Sports,Cricket Bat,3,18676,56028,Debit Card,7,Delhi
103300,C772,15-10-2023,Sports,Football,2,15136,30272,UPI,6,Bhopal
103301,C992,21-03-2023,Electronics,Headphones,1,1404,1404,Credit Card,4,Mumbai
103302,C176,23-11-2023,Beauty,Shampoo,2,5700,11400,Debit Card,5,Bhopal
103303,C999,08-07-2023,Electronics,Headphones,3,12121,36363,Debit Card,5,Mumbai
103304,C827,12-10-2023,Clothing,Shirt,2,19250,38500,Debit Card,3,Hyderabad
103305,C625,31-07-2023,Beauty,Perfume,3,15922,47766,COD,3,Indore
103306,C561,29-06-2023,Home,Mixer,5,13147,65735,Credit Card,6,Hyderabad
103307,C475,14-07-2023,Clothing,T-Shirt,3,2492,7476,Credit Card,2,Chennai
103308,C887,04-06-2023,Home,Chair,1,18439,18439,COD,4,Bhopal
103309,C976,02-02-2023,Sports,Football,3,16650,49950,Debit Card,4,Bangalore
103310,C302,04-07-2023,Sports,Cricket Bat,2,8082,16164,Credit Card,7,Indore
103311,C289,31-10-2023,Home,Chair,1,16277,16277,COD,5,Delhi
103312,C487,23-07-2023,Beauty,Cream,3,19200,57600,Credit Card,4,Bhopal
103313,C875,14-10-2023,Home,Chair,1,1176,1176,UPI,2,Hyderabad
103314,C325,11-02-2023,Home,Chair,5,6710,33550,COD,6,Bangalore
103315,C410,23-02-2023,Clothing,Shirt,3,1816,5448,COD,4,Delhi
103316,C180,06-05-2023,Electronics,Phone,3,13830,41490,Debit Card,4,Indore
103317,C244,23-12-2023,Electronics,Laptop,5,9173,45865,Credit Card,2,Chennai
103318,C510,28-03-2023,Home,Cookware,1,8974,8974,Debit Card,7,Chennai
103319,C718,08-08-2023,Beauty,Shampoo,5,17143,85715,Debit Card,4,Indore
103320,C693,23-06-2023,Sports,Gloves,3,16601,49803,Credit Card,4,Hyderabad
103321,C672,22-05-2023,Sports,Cricket Bat,4,6182,24728,Credit Card,7,Pune
103322,C466,08-08-2023,Beauty,Cream,1,15634,15634,Debit Card,7,Hyderabad
103323,C990,02-09-2023,Clothing,T-Shirt,5,12852,64260,UPI,6,Delhi
103324,C654,18-08-2023,Sports,Football,5,17126,85630,Debit Card,3,Bangalore
103325,C463,07-09-2023,Home,Cookware,4,1781,7124,UPI,7,Bhopal
103326,C970,29-08-2023,Beauty,Shampoo,1,10718,10718,UPI,2,Pune
103327,C661,22-11-2023,Home,Table,4,5663,22652,UPI,4,Chennai
103328,C535,05-05-2023,Electronics,Phone,2,1313,2626,Debit Card,3,Chennai
103329,C905,12-01-2023,Home,Mixer,4,16937,67748,Credit Card,7,Mumbai
103330,C598,30-05-2023,Home,Cookware,5,11554,57770,Credit Card,4,Chennai
103331,C690,30-05-2023,Home,Table,1,1685,1685,Credit Card,6,Delhi
103332,C338,01-08-2023,Beauty,Perfume,5,4945,24725,Debit Card,4,Hyderabad
103333,C615,24-11-2023,Home,Mixer,5,18540,92700,Credit Card,6,Indore
103334,C904,23-07-2023,Clothing,T-Shirt,2,2191,4382,Debit Card,2,Chennai
103335,C741,10-03-2023,Sports,Football,5,10231,51155,UPI,3,Hyderabad
103336,C129,04-11-2023,Sports,Gloves,3,18125,54375,COD,4,Bhopal
103337,C919,26-07-2023,Clothing,Jacket,2,15660,31320,COD,3,Bangalore
103338,C734,04-11-2023,Home,Chair,3,10547,31641,Credit Card,4,Bhopal
103339,C568,21-03-2023,Home,Chair,1,299,299,COD,7,Chennai
103340,C318,19-05-2023,Home,Table,1,9998,9998,COD,7,Indore
103341,C299,20-01-2023,Electronics,Phone,4,15303,61212,Credit Card,3,Indore
103342,C297,03-10-2023,Clothing,Jeans,1,11108,11108,COD,7,Chennai
103343,C878,21-07-2023,Home,Table,1,14871,14871,Debit Card,6,Delhi
103344,C589,09-02-2023,Clothing,Shirt,3,6300,18900,COD,4,Pune
103345,C158,07-09-2023,Clothing,Shirt,3,16432,49296,COD,4,Hyderabad
103346,C577,01-02-2023,Home,Cookware,3,1453,4359,UPI,6,Mumbai
103347,C905,15-02-2023,Home,Cookware,4,14893,59572,COD,3,Hyderabad
103348,C577,03-02-2023,Home,Cookware,2,17973,35946,COD,5,Bhopal
103349,C826,04-06-2023,Clothing,T-Shirt,1,11985,11985,Debit Card,2,Delhi
103350,C986,07-03-2023,Electronics,Phone,4,19809,79236,UPI,6,Bhopal
103351,C820,13-01-2023,Beauty,Perfume,5,12004,60020,COD,3,Mumbai
103352,C952,10-12-2023,Electronics,Phone,4,2422,9688,Debit Card,2,Delhi
103353,C159,10-11-2023,Home,Mixer,3,6958,20874,Credit Card,2,Hyderabad
103354,C663,26-05-2023,Beauty,Face Wash,5,3343,16715,UPI,7,Indore
103355,C211,16-04-2023,Beauty,Perfume,3,10758,32274,Debit Card,4,Bhopal
103356,C428,31-12-2023,Clothing,Jeans,1,14586,14586,UPI,5,Mumbai
103357,C892,08-03-2023,Home,Table,2,19222,38444,UPI,2,Indore
103358,C937,11-09-2023,Electronics,Headphones,5,4635,23175,UPI,4,Delhi
103359,C345,11-09-2023,Electronics,Mouse,1,13230,13230,Credit Card,2,Indore
103360,C624,12-04-2023,Beauty,Face Wash,2,16252,32504,UPI,4,Mumbai
103361,C635,27-02-2023,Beauty,Perfume,3,11787,35361,Credit Card,5,Hyderabad
103362,C658,23-11-2023,Electronics,Phone,5,3272,16360,Debit Card,4,Pune
103363,C818,09-05-2023,Sports,Shoes,5,9630,48150,Debit Card,5,Delhi
103364,C353,28-07-2023,Electronics,Laptop,1,8088,8088,Debit Card,4,Pune
103365,C151,21-06-2023,Electronics,Mouse,2,5719,11438,COD,2,Pune
103366,C833,30-09-2023,Clothing,T-Shirt,4,19072,76288,Debit Card,5,Bangalore
103367,C284,23-03-2023,Sports,Football,5,15868,79340,Debit Card,3,Delhi
103368,C628,12-01-2023,Electronics,Mouse,5,13480,67400,Credit Card,5,Bangalore
103369,C483,26-12-2023,Clothing,Jacket,4,10282,41128,Credit Card,2,Delhi
103370,C536,25-01-2023,Home,Cookware,3,393,1179,COD,2,Hyderabad
103371,C262,20-07-2023,Sports,Football,2,11484,22968,UPI,7,Indore
103372,C318,05-07-2023,Home,Table,3,15912,47736,Debit Card,7,Bangalore
103373,C545,09-01-2023,Beauty,Face Wash,3,17643,52929,Debit Card,6,Bangalore
103374,C639,12-05-2023,Sports,Gloves,3,9568,28704,UPI,4,Mumbai
103375,C310,18-08-2023,Sports,Gloves,5,13282,66410,Debit Card,6,Mumbai
103376,C186,15-05-2023,Electronics,Phone,2,9631,19262,COD,2,Bangalore
103377,C505,04-01-2023,Sports,Football,4,2844,11376,UPI,6,Chennai
103378,C897,03-07-2023,Beauty,Cream,5,840,4200,Credit Card,3,Chennai
103379,C198,07-01-2023,Sports,Football,4,743,2972,UPI,5,Mumbai
103380,C163,13-04-2023,Beauty,Perfume,4,19698,78792,Debit Card,5,Delhi
103381,C869,04-08-2023,Electronics,Laptop,5,1483,7415,Credit Card,7,Hyderabad
103382,C107,07-07-2023,Sports,Shoes,4,6136,24544,UPI,6,Hyderabad
103383,C254,01-10-2023,Clothing,Jacket,4,5116,20464,COD,7,Hyderabad
103384,C989,19-07-2023,Clothing,Jeans,2,5311,10622,UPI,3,Mumbai
103385,C289,08-09-2023,Beauty,Cream,3,17525,52575,COD,2,Hyderabad
103386,C844,15-11-2023,Electronics,Headphones,1,13701,13701,COD,3,Indore
103387,C798,14-06-2023,Electronics,Laptop,5,10512,52560,Debit Card,7,Indore
103388,C959,03-08-2023,Home,Cookware,1,18132,18132,Debit Card,2,Mumbai
103389,C173,14-11-2023,Beauty,Face Wash,2,14431,28862,Debit Card,7,Bhopal
103390,C379,18-02-2023,Clothing,Jacket,3,19343,58029,Debit Card,4,Delhi
103391,C210,22-04-2023,Sports,Gloves,4,9815,39260,COD,7,Mumbai
103392,C688,05-07-2023,Electronics,Phone,5,8612,43060,UPI,7,Mumbai
103393,C465,01-08-2023,Home,Mixer,2,6337,12674,COD,7,Indore
103394,C566,23-01-2023,Beauty,Cream,3,7826,23478,UPI,2,Indore
103395,C221,14-08-2023,Clothing,Jeans,1,7292,7292,Debit Card,5,Mumbai
103396,C832,18-06-2023,Electronics,Phone,4,561,2244,COD,5,Mumbai
103397,C424,06-02-2023,Clothing,Jacket,5,9676,48380,COD,6,Hyderabad
103398,C495,25-10-2023,Beauty,Cream,3,6685,20055,Credit Card,6,Hyderabad
103399,C327,03-04-2023,Sports,Football,2,1304,2608,UPI,2,Indore
103400,C424,03-10-2023,Beauty,Perfume,4,8842,35368,Debit Card,2,Chennai
103401,C699,16-10-2023,Electronics,Laptop,3,13389,40167,COD,2,Delhi
103402,C875,03-08-2023,Clothing,Shirt,2,6887,13774,Debit Card,4,Chennai
103403,C704,02-10-2023,Clothing,T-Shirt,3,17926,53778,COD,3,Bhopal
103404,C129,20-12-2023,Beauty,Perfume,5,16554,82770,COD,2,Hyderabad
